,case_id,sanctioning_state,sanctioned_state,begin,end,trade,arms,military,financial,travel,other,trade_obj,arms_obj,military_obj,financial_obj,travel_obj,other_obj,trade_suc,arms_suc,military_suc,financial_suc,travel_suc,other_suc,objective,success
1618,1619,Norway,Ukraine,2014,2022,1,0,0,1,1,1,policy_change,NA,NA,policy_change,policy_change,policy_change,ongoing,NA,NA,ongoing,ongoing,ongoing,policy_change,ongoing
1619,1620,Moldova,Ukraine,2014,2022,1,0,0,1,1,1,policy_change,NA,NA,policy_change,policy_change,policy_change,ongoing,NA,NA,ongoing,ongoing,ongoing,policy_change,ongoing
1620,1621,Japan,Ukraine,2014,2022,1,1,1,1,1,0,policy_change,policy_change,policy_change,policy_change,policy_change,NA,ongoing,ongoing,ongoing,ongoing,ongoing,NA,policy_change,ongoing
1621,1622,Russia,Ukraine,2014,2014,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
1622,1623,Switzerland,Ukraine,2014,2014,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,human_rights,success_total
1623,1624,Switzerland,Ukraine,2014,2022,1,1,0,1,0,0,policy_change,policy_change,NA,policy_change,NA,NA,ongoing,ongoing,NA,ongoing,NA,NA,policy_change,ongoing
1624,1625,United States,Ukraine,2014,2022,1,0,0,1,1,0,policy_change,NA,NA,policy_change,policy_change,NA,ongoing,NA,NA,ongoing,ongoing,NA,policy_change,ongoing
1625,1626,Russia,United States,2014,2022,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,policy_change,ongoing
1626,1627,UN,Yemen,2014,2022,0,0,0,1,1,0,NA,NA,NA,end_war,terrorism,NA,NA,NA,NA,ongoing,ongoing,NA,"end_war,terrorism,human_rights","ongoing,ongoing,ongoing"
1627,1628,UN,North,2014,2022,0,0,0,1,1,0,NA,NA,NA,end_war,terrorism,NA,NA,NA,NA,ongoing,ongoing,NA,"end_war,terrorism,human_rights","ongoing,ongoing,ongoing"
1628,1629,UN,Afghanistan,2015,2017,0,1,0,1,1,0,NA,terrorism,NA,terrorism,terrorism,NA,NA,success_total,NA,success_total,success_total,NA,terrorism,success_total
1629,1630,Russia,Albania,2015,2022,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,policy_change,ongoing
1630,1631,Russia,Montenegro,2015,2022,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,policy_change,ongoing
1631,1632,Russia,Liechtenstein,2015,2022,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,policy_change,ongoing
1632,1633,Russia,Iceland,2015,2022,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,policy_change,ongoing
1633,1634,Belgium,Burundi,2015,2022,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_part,NA,NA,"democracy,human_rights","success_part,success_part"
1634,1635,EU,Burundi,2015,2021,0,0,0,1,1,0,NA,NA,NA,human_rights,end_war,NA,NA,NA,NA,failed,failed,NA,"human_rights,end_war","failed,failed"
1635,1636,United States,Burundi,2015,2021,0,0,0,1,1,0,NA,NA,NA,human_rights,end_war,NA,NA,NA,NA,failed,failed,NA,"human_rights,end_war","failed,failed"
1636,1637,Korea,Canada,2015,2016,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,other,success_total
1637,1638,South,Canada,2015,2016,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,other,success_total
1638,1639,Taiwan,Canada,2015,2016,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,other,success_total
1639,1640,United States,Korea,2015,2022,1,0,0,1,1,0,prevent_war,NA,NA,prevent_war,prevent_war,NA,ongoing,NA,NA,ongoing,ongoing,NA,prevent_war,ongoing
1640,1641,United States,North,2015,2022,1,0,0,1,1,0,prevent_war,NA,NA,prevent_war,prevent_war,NA,ongoing,NA,NA,ongoing,ongoing,NA,prevent_war,ongoing
1641,1642,UN,Liberia,2015,2016,0,1,1,0,0,0,NA,prevent_war,prevent_war,NA,NA,NA,NA,success_total,success_total,NA,NA,NA,prevent_war,success_total
1642,1643,India,Nepal,2015,2016,1,0,0,0,0,0,democracy,NA,NA,NA,NA,NA,success_part,NA,NA,NA,NA,NA,"democracy,human_rights","success_part,success_part"
1643,1644,South Vietnam,Ukraine,2015,2018,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,other,success_total
1644,1645,United States,Venezuela,2015,2022,1,0,0,1,1,0,human_rights,NA,NA,democracy,democracy,NA,ongoing,NA,NA,ongoing,ongoing,NA,"human_rights,democracy","ongoing,ongoing"
1645,1646,EU,Yemen,2015,2022,0,1,1,1,1,0,NA,end_war,terrorism,human_rights,human_rights,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,"end_war,terrorism,human_rights","ongoing,ongoing,ongoing"
1646,1647,EU,North,2015,2022,0,1,1,1,1,0,NA,end_war,terrorism,human_rights,human_rights,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,"end_war,terrorism,human_rights","ongoing,ongoing,ongoing"
1647,1648,UN,Yemen,2015,2022,0,1,1,0,0,0,NA,end_war,terrorism,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,"end_war,terrorism,human_rights","ongoing,ongoing,ongoing"
1648,1649,UN,North,2015,2022,0,1,1,0,0,0,NA,end_war,terrorism,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,"end_war,terrorism,human_rights","ongoing,ongoing,ongoing"
1649,1650,EU,Burundi,2016,2022,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,failed,NA,NA,"democracy,human_rights","failed,failed"
1650,1651,United States,Burundi,2016,2022,0,0,0,1,0,0,NA,NA,NA,end_war,NA,NA,NA,NA,NA,failed,NA,NA,"end_war,democracy,human_rights","failed,failed,failed"
1651,1652,United States,Congo,2016,2022,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,ongoing,NA,NA,"democracy,human_rights","ongoing,ongoing"
1652,1653,United States,Democratic Republic of the,2016,2022,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,ongoing,NA,NA,"democracy,human_rights","ongoing,ongoing"
1653,1654,Saudi Arabia,Egypt,2016,2017,1,0,0,0,0,0,democracy,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,democracy,failed
1654,1655,Saudi Arabia,Arab Rep.,2016,2017,1,0,0,0,0,0,democracy,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,democracy,failed
1655,1656,United States,Gambia,2016,2017,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,policy_change,success_total
1656,1657,United States,The,2016,2017,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,policy_change,success_total
1657,1658,Canada,Iran,2016,2022,1,0,0,1,0,0,prevent_war,NA,NA,prevent_war,NA,NA,ongoing,NA,NA,ongoing,NA,NA,prevent_war,ongoing
1658,1659,Switzerland,Iran,2016,2016,1,0,0,0,1,0,prevent_war,NA,NA,NA,prevent_war,NA,success_total,NA,NA,NA,success_total,NA,prevent_war,success_total
1659,1660,United States,Korea,2016,2022,1,0,0,1,1,0,prevent_war,NA,NA,prevent_war,prevent_war,NA,ongoing,NA,NA,ongoing,ongoing,NA,prevent_war,ongoing
1660,1661,United States,North,2016,2022,1,0,0,1,1,0,prevent_war,NA,NA,prevent_war,prevent_war,NA,ongoing,NA,NA,ongoing,ongoing,NA,prevent_war,ongoing
1661,1662,Canada,Liberia,2016,2017,0,1,1,1,1,0,NA,prevent_war,prevent_war,prevent_war,prevent_war,NA,NA,success_total,success_total,success_total,success_total,NA,prevent_war,success_total
1662,1663,United States,Libya,2016,2022,0,0,0,0,1,0,NA,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,ongoing,NA,human_rights,ongoing
1663,1664,United States,Panama,2016,2017,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,ongoing,NA,NA,other,ongoing
1664,1665,United States,Tanzania,2016,2016,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,NA,NA,"democracy,human_rights","success_total,success_total"
1665,1666,EU,Cambodia,2017,2018,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_part,NA,NA,"democracy,human_rights","success_part,success_part"
1666,1667,United States,Cambodia,2017,2022,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,ongoing,NA,policy_change,ongoing
1667,1668,United States,Chad,2017,2018,0,0,0,0,1,0,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,NA,terrorism,failed
1668,1669,United States,China,2017,2022,1,0,0,1,0,0,policy_change,NA,NA,policy_change,NA,NA,ongoing,NA,NA,ongoing,NA,NA,policy_change,ongoing
1669,1670,United States,Egypt,2017,2018,0,0,1,0,0,0,NA,NA,human_rights,NA,NA,NA,NA,NA,success_part,NA,NA,NA,"human_rights,democracy","success_part,success_part"
1670,1671,United States,Arab Rep.,2017,2018,0,0,1,0,0,0,NA,NA,human_rights,NA,NA,NA,NA,NA,success_part,NA,NA,NA,"human_rights,democracy","success_part,success_part"
1671,1672,United States,Eritrea,2017,2022,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,ongoing,NA,policy_change,ongoing
1672,1673,United States,Gambia,2017,2022,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,ongoing,NA,NA,human_rights,ongoing
1673,1674,United States,The,2017,2022,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,ongoing,NA,NA,human_rights,ongoing
1674,1675,United States,Guinea,2017,2018,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,policy_change,success_total
1675,1676,United States,Iran,2017,2021,0,0,0,0,1,0,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,NA,terrorism,failed
1676,1677,United States,Iraq,2017,2017,0,0,0,0,1,0,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,NA,terrorism,failed
1677,1678,United States,Kenya,2017,2022,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,ongoing,NA,NA,other,ongoing
1678,1679,Burkina Faso,Korea,2017,2022,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,policy_change,ongoing
1679,1680,Burkina Faso,North,2017,2022,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,policy_change,ongoing
1680,1681,United States,Korea,2017,2022,1,0,0,1,1,1,prevent_war,NA,NA,prevent_war,prevent_war,prevent_war,ongoing,NA,NA,ongoing,ongoing,ongoing,prevent_war,ongoing
1681,1682,United States,North,2017,2022,1,0,0,1,1,1,prevent_war,NA,NA,prevent_war,prevent_war,prevent_war,ongoing,NA,NA,ongoing,ongoing,ongoing,prevent_war,ongoing
1682,1683,United States,Libya,2017,2022,0,0,0,0,1,0,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,ongoing,NA,terrorism,ongoing
1683,1684,UN,Mali,2017,2022,0,0,0,1,1,0,NA,NA,NA,democracy,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1684,1685,Chad,Qatar,2017,2018,0,0,0,0,0,1,NA,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,"terrorism,policy_change","failed,failed"
1685,1686,Maldives,Qatar,2017,2019,0,0,0,0,0,1,NA,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,"terrorism,policy_change","failed,failed"
1686,1687,Mauritania,Qatar,2017,2021,0,0,0,0,0,1,NA,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,"terrorism,policy_change","failed,failed"
1687,1688,Djibouti,Qatar,2017,2021,0,0,0,0,0,1,NA,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,"terrorism,policy_change","failed,failed"
1688,1689,Comoros,Qatar,2017,2021,0,0,0,0,0,1,NA,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,"terrorism,policy_change","failed,failed"
1689,1690,Jordan,Qatar,2017,2021,0,0,0,0,0,1,NA,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,"terrorism,policy_change","failed,failed"
1690,1691,Libya,Qatar,2017,2021,0,0,0,0,0,1,NA,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,"terrorism,policy_change","failed,failed"
1691,1692,Yemen,Qatar,2017,2021,0,0,0,0,0,1,NA,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,"terrorism,policy_change","failed,failed"
1692,1693,North,Qatar,2017,2021,0,0,0,0,0,1,NA,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,"terrorism,policy_change","failed,failed"
1693,1694,Niger,Qatar,2017,2021,0,0,0,0,0,1,NA,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,"terrorism,policy_change","failed,failed"
1694,1695,Saudi Arabia,Qatar,2017,2021,0,0,0,0,1,1,NA,NA,NA,NA,terrorism,policy_change,NA,NA,NA,NA,failed,failed,"terrorism,policy_change","failed,failed"
1695,1696,United Arab Emirates,Qatar,2017,2021,0,0,0,0,1,1,NA,NA,NA,NA,terrorism,policy_change,NA,NA,NA,NA,failed,failed,"terrorism,policy_change","failed,failed"
1696,1697,Bahrain,Qatar,2017,2021,0,0,0,0,1,1,NA,NA,NA,NA,terrorism,policy_change,NA,NA,NA,NA,failed,failed,"terrorism,policy_change","failed,failed"
1697,1698,Egypt,Qatar,2017,2021,0,0,0,0,1,1,NA,NA,NA,NA,terrorism,policy_change,NA,NA,NA,NA,failed,failed,"terrorism,policy_change","failed,failed"
1698,1699,Arab Rep.,Qatar,2017,2021,0,0,0,0,1,1,NA,NA,NA,NA,terrorism,policy_change,NA,NA,NA,NA,failed,failed,"terrorism,policy_change","failed,failed"
1699,1700,Senegal,Qatar,2017,2017,0,0,0,0,0,1,NA,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,"terrorism,policy_change","failed,failed"
1700,1701,United States,Russia,2017,2022,1,0,0,1,0,0,policy_change,NA,NA,policy_change,NA,NA,ongoing,NA,NA,ongoing,NA,NA,policy_change,ongoing
1701,1702,United States,Sierra Leone,2017,2021,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,failed,NA,policy_change,failed
1702,1703,United States,Somalia,2017,2022,0,0,0,0,1,0,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,ongoing,NA,terrorism,ongoing
1703,1704,United States,Sudan,2017,2017,0,0,0,0,1,0,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,NA,terrorism,failed
1704,1705,United States,Syria,2017,2022,0,0,0,0,1,0,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,ongoing,NA,terrorism,ongoing
1705,1706,Canada,Venezuela,2017,2022,0,0,0,1,1,0,NA,NA,NA,democracy,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1706,1707,EU,Venezuela,2017,2022,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,ongoing,ongoing,ongoing,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1707,1708,Macedonia,Venezuela,2017,2022,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,ongoing,ongoing,ongoing,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1708,1709,Montenegro,Venezuela,2017,2022,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,ongoing,ongoing,ongoing,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1709,1710,Albania,Venezuela,2017,2022,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,ongoing,ongoing,ongoing,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1710,1711,Bosnia and Herzegovina,Venezuela,2017,2022,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,ongoing,ongoing,ongoing,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1711,1712,Iceland,Venezuela,2017,2022,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,ongoing,ongoing,ongoing,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1712,1713,Liechtenstein,Venezuela,2017,2022,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,ongoing,ongoing,ongoing,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1713,1714,Norway,Venezuela,2017,2022,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,ongoing,ongoing,ongoing,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1714,1715,Moldova,Venezuela,2017,2022,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,ongoing,ongoing,ongoing,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1715,1716,Georgia,Venezuela,2017,2022,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,ongoing,ongoing,ongoing,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1716,1717,Peru,Venezuela,2017,2022,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,ongoing,"democracy,human_rights","ongoing,ongoing"
1717,1718,United States,Venezuela,2017,2022,0,0,0,1,1,0,NA,NA,NA,democracy,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,"democracy,human_rights,terrorism","ongoing,ongoing,ongoing"
1718,1719,United States,Yemen,2017,2022,0,0,0,0,1,0,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,ongoing,NA,terrorism,ongoing
1719,1720,United States,North,2017,2022,0,0,0,0,1,0,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,ongoing,NA,terrorism,ongoing
1720,1721,United States,Belize,2018,2022,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,ongoing,NA,NA,"human_rights,other","ongoing,ongoing"
1721,1722,United States,Burkina Faso,2018,2022,0,0,0,1,0,0,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,ongoing,NA,NA,terrorism,ongoing
1722,1723,Australia,Cambodia,2018,2022,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,ongoing,NA,NA,"democracy,human_rights","ongoing,ongoing"
1723,1724,United States,Cambodia,2018,2022,0,0,1,1,0,0,NA,NA,democracy,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,NA,"democracy,human_rights","ongoing,ongoing"
1724,1725,United States,China,2018,2018,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,policy_change,success_total
1725,1726,United States,China,2018,2022,1,1,0,1,0,0,policy_change,policy_change,NA,policy_change,NA,NA,ongoing,ongoing,NA,ongoing,NA,NA,policy_change,ongoing
1726,1727,United States,Colombia,2018,2022,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,ongoing,NA,NA,other,ongoing
1727,1728,United States,Dominican Republic,2018,2022,1,0,0,1,0,0,other,NA,NA,other,NA,NA,ongoing,NA,NA,ongoing,NA,NA,other,ongoing
1728,1729,United States,Ghana,2018,2022,1,0,0,1,0,0,terrorism,NA,NA,terrorism,NA,NA,ongoing,NA,NA,ongoing,NA,NA,terrorism,ongoing
1729,1730,ECOWAS,Guinea-Bissau,2018,2022,0,0,0,1,1,0,NA,NA,NA,policy_change,policy_change,NA,NA,NA,NA,ongoing,ongoing,NA,policy_change,ongoing
1730,1731,Australia,Indonesia,2018,2022,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,ongoing,NA,NA,"democracy,human_rights","ongoing,ongoing"
1731,1732,Korea,Iran,2018,2022,1,0,0,0,0,0,prevent_war,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,prevent_war,ongoing
1732,1733,South,Iran,2018,2022,1,0,0,0,0,0,prevent_war,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,prevent_war,ongoing
1733,1734,United States,Iran,2018,2022,1,0,0,1,1,0,terrorism,NA,NA,terrorism,terrorism,NA,ongoing,NA,NA,ongoing,ongoing,NA,terrorism,ongoing
1734,1735,United States,Laos,2018,2022,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,failed,NA,policy_change,failed
1735,1736,United States,Lebanon,2018,2022,1,0,0,1,0,0,terrorism,NA,NA,terrorism,NA,NA,ongoing,NA,NA,ongoing,NA,NA,terrorism,ongoing
1736,1737,Switzerland,Myanmar,2018,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,"human_rights,democracy","ongoing,ongoing"
1737,1738,United States,Myanmar,2018,2022,0,0,0,0,1,0,NA,NA,NA,NA,other,NA,NA,NA,NA,NA,ongoing,NA,other,ongoing
1738,1739,United States,Nicaragua,2018,2022,1,0,0,1,1,0,human_rights,NA,NA,democracy,other,NA,ongoing,NA,NA,ongoing,ongoing,NA,"human_rights,democracy,other","ongoing,ongoing,ongoing"
1739,1740,United States,Pakistan,2018,2019,0,0,1,0,0,0,NA,NA,terrorism,NA,NA,NA,NA,NA,nego_settlement,NA,NA,NA,"terrorism,end_war","nego_settlement,nego_settlement"
1740,1741,United States,Palestine,2018,2021,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,NA,NA,policy_change,success_part
1741,1742,United States,Saudi Arabia,2018,2022,1,0,0,1,1,0,democracy,NA,NA,human_rights,human_rights,NA,ongoing,NA,NA,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1742,1743,France,Saudi Arabia,2018,2022,1,0,0,1,1,0,democracy,NA,NA,human_rights,human_rights,NA,ongoing,NA,NA,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1743,1744,Germany,Saudi Arabia,2018,2022,1,0,0,1,1,0,democracy,NA,NA,human_rights,human_rights,NA,ongoing,NA,NA,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1744,1745,Canada,Saudi Arabia,2018,2022,1,0,0,1,1,0,democracy,NA,NA,human_rights,human_rights,NA,ongoing,NA,NA,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1745,1746,United States,Sierra Leone,2018,2022,1,0,0,1,0,0,terrorism,NA,NA,terrorism,NA,NA,ongoing,NA,NA,ongoing,NA,NA,terrorism,ongoing
1746,1747,United States,South Sudan,2018,2022,0,1,0,0,0,0,NA,territorial_conflict,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,"territorial_conflict,end_war","ongoing,ongoing"
1747,1748,Denmark,Tanzania,2018,2022,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,ongoing,NA,NA,human_rights,ongoing
1748,1749,EU,Tanzania,2018,2022,0,0,0,1,0,1,NA,NA,NA,human_rights,NA,human_rights,NA,NA,NA,ongoing,NA,ongoing,human_rights,ongoing
1749,1750,United States,Turkey,2018,2018,1,0,0,1,1,0,democracy,NA,NA,human_rights,other,NA,success_total,NA,NA,success_total,success_total,NA,"democracy,human_rights,other","success_total,success_total,success_total"
1750,1751,Switzerland,Venezuela,2018,2022,1,1,0,1,1,0,democracy,human_rights,NA,human_rights,human_rights,NA,ongoing,ongoing,NA,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1751,1752,United States,Cambodia,2019,2022,0,0,0,1,1,0,NA,NA,NA,democracy,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,"democracy,human_rights","ongoing,ongoing"
1752,1753,United States,Cameroon,2019,2022,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,ongoing,NA,NA,democracy,ongoing
1753,1754,United States,China,2019,2022,1,0,0,0,1,0,human_rights,NA,NA,NA,human_rights,NA,ongoing,NA,NA,NA,ongoing,NA,human_rights,ongoing
1754,1755,United States,Dominican Republic,2019,2022,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,ongoing,NA,NA,other,ongoing
1755,1756,United States,El Salvador,2019,2019,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,NA,policy_change,success_total
1756,1757,United States,El Salvador,2019,2020,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,NA,policy_change,success_total
1757,1758,United States,Ghana,2019,2020,0,0,0,0,1,0,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,policy_change,success_total
1758,1759,United States,Guatemala,2019,2020,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,NA,policy_change,success_total
1759,1760,United States,Guatemala,2019,2019,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,NA,policy_change,success_total
1760,1761,United States,Honduras,2019,2019,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,NA,policy_change,success_total
1761,1762,United States,Honduras,2019,2020,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,NA,policy_change,success_total
1762,1763,United States,Iran,2019,2022,0,0,0,1,0,0,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,ongoing,NA,NA,terrorism,ongoing
1763,1764,United States,Iraq,2019,2022,1,0,0,1,0,0,democracy,NA,NA,human_rights,NA,NA,ongoing,NA,NA,ongoing,NA,NA,"democracy,human_rights,other","ongoing,ongoing,ongoing"
1764,1765,United States,Latvia,2019,2019,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,nego_settlement,NA,NA,other,nego_settlement
1765,1766,United States,Latvia,2019,2022,1,0,0,1,0,0,other,NA,NA,other,NA,NA,ongoing,NA,NA,ongoing,NA,NA,other,ongoing
1766,1767,Argentina,Lebanon,2019,2022,0,0,0,0,1,0,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,ongoing,NA,terrorism,ongoing
1767,1768,United States,Lesotho,2019,2021,0,0,0,0,1,0,NA,NA,NA,NA,other,NA,NA,NA,NA,NA,failed,NA,other,failed
1768,1769,United States,Mali,2019,2022,0,0,0,1,1,0,NA,NA,NA,democracy,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,"democracy,human_rights,terrorism","ongoing,ongoing,ongoing"
1769,1770,United States,Myanmar,2019,2022,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,ongoing,NA,NA,human_rights,ongoing
1770,1771,Canada,Nicaragua,2019,2022,1,0,0,1,1,0,human_rights,NA,NA,human_rights,human_rights,NA,ongoing,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1771,1772,United States,Nigeria,2019,2021,0,0,0,0,1,0,NA,NA,NA,NA,terrorism,NA,NA,NA,NA,NA,failed,NA,terrorism,failed
